gk,peng,ump,upah,cluster
4507,1404,164,249,2
4507,369,164,249,2
4507,2077,164,249,2
4507,1725,164,249,2
4507,1792,164,249,2
4507,1657,164,249,2
4507,1578,164,249,2
4589,1404,164,249,2
4589,369,164,249,2
4589,2077,164,249,2
4589,1725,164,249,2
4589,1792,164,249,2
4589,1657,164,249,2
4589,1578,164,249,2
4658,1404,164,249,2
4658,369,164,249,2
4658,2077,164,249,2
4658,1725,164,249,2
4658,1792,164,249,2
4658,1657,164,249,2
4658,1578,164,249,2
1668,207,25,12,3
1668,402,25,12,3
1668,1658,25,12,0
1668,407,25,12,3
1668,1455,25,12,0
1668,2099,25,12,0
1668,320,25,12,3
1668,1113,25,12,3
1668,1960,25,12,0
1693,207,25,12,3
1693,402,25,12,3
1693,1658,25,12,0
1693,407,25,12,3
1693,1455,25,12,0
1693,2099,25,12,0
1693,320,25,12,3
1693,1113,25,12,3
1693,1960,25,12,0
1616,207,25,12,3
1616,402,25,12,3
1616,1658,25,12,0
1616,407,25,12,3
1616,1455,25,12,0
1616,2099,25,12,0
1616,320,25,12,3
1616,1113,25,12,3
1616,1960,25,12,0
1652,207,25,12,3
1652,402,25,12,3
1652,1658,25,12,0
1652,407,25,12,3
1652,1455,25,12,0
1652,2099,25,12,0
1652,320,25,12,3
1652,1113,25,12,3
1652,1960,25,12,0
1651,207,25,12,3
1651,402,25,12,3
1651,1658,25,12,0
1651,407,25,12,3
1651,1455,25,12,0
1651,2099,25,12,0
1651,320,25,12,3
1651,1113,25,12,3
1651,1960,25,12,0
1672,207,25,12,3
1672,402,25,12,3
1672,1658,25,12,0
1672,407,25,12,3
1672,1455,25,12,0
1672,2099,25,12,0
1672,320,25,12,3
1672,1113,25,12,3
1672,1960,25,12,0
737,207,25,12,3
737,402,25,12,3
737,1658,25,12,0
737,407,25,12,3
737,1455,25,12,0
737,2099,25,12,0
737,320,25,12,3
737,1113,25,12,3
737,1960,25,12,0
809,207,25,12,3
809,402,25,12,3
809,1658,25,12,0
809,407,25,12,3
809,1455,25,12,0
809,2099,25,12,0
809,320,25,12,3
809,1113,25,12,3
809,1960,25,12,0
399,207,25,12,3
399,402,25,12,3
399,1658,25,12,0
399,407,25,12,3
399,1455,25,12,0
399,2099,25,12,0
399,320,25,12,3
399,1113,25,12,3
399,1960,25,12,0
453,207,25,12,3
453,402,25,12,3
453,1658,25,12,0
453,407,25,12,3
453,1455,25,12,0
453,2099,25,12,0
453,320,25,12,3
453,1113,25,12,3
453,1960,25,12,0
608,207,25,12,3
608,402,25,12,3
608,1658,25,12,0
608,407,25,12,3
608,1455,25,12,0
608,2099,25,12,0
608,320,25,12,3
608,1113,25,12,3
608,1960,25,12,0
675,207,25,12,3
675,402,25,12,3
675,1658,25,12,0
675,407,25,12,3
675,1455,25,12,0
675,2099,25,12,0
675,320,25,12,3
675,1113,25,12,3
675,1960,25,12,0
2664,207,25,12,3
2664,402,25,12,3
2664,1658,25,12,0
2664,407,25,12,3
2664,1455,25,12,0
2664,2099,25,12,0
2664,320,25,12,3
2664,1113,25,12,0
2664,1960,25,12,0
2770,207,25,12,3
2770,402,25,12,3
2770,1658,25,12,0
2770,407,25,12,3
2770,1455,25,12,0
2770,2099,25,12,0
2770,320,25,12,3
2770,1113,25,12,0
2770,1960,25,12,0
2303,207,25,12,3
2303,402,25,12,3
2303,1658,25,12,0
2303,407,25,12,3
2303,1455,25,12,0
2303,2099,25,12,0
2303,320,25,12,3
2303,1113,25,12,0
2303,1960,25,12,0
2420,207,25,12,3
2420,402,25,12,3
2420,1658,25,12,0
2420,407,25,12,3
2420,1455,25,12,0
2420,2099,25,12,0
2420,320,25,12,3
2420,1113,25,12,0
2420,1960,25,12,0
2517,207,25,12,3
2517,402,25,12,3
2517,1658,25,12,0
2517,407,25,12,3
2517,1455,25,12,0
2517,2099,25,12,0
2517,320,25,12,3
2517,1113,25,12,0
2517,1960,25,12,0
2640,207,25,12,3
2640,402,25,12,3
2640,1658,25,12,0
2640,407,25,12,3
2640,1455,25,12,0
2640,2099,25,12,0
2640,320,25,12,3
2640,1113,25,12,0
2640,1960,25,12,0
1722,298,49,104,3
1722,498,49,104,3
1722,1744,49,104,0
1722,602,49,104,3
1722,1446,49,104,0
1722,2143,49,104,0
1722,491,49,104,3
1722,1155,49,104,0
1722,2019,49,104,0
1753,298,49,104,3
1753,498,49,104,3
1753,1744,49,104,0
1753,602,49,104,3
1753,1446,49,104,0
1753,2143,49,104,0
1753,491,49,104,3
1753,1155,49,104,0
1753,2019,49,104,0
1678,298,49,104,3
1678,498,49,104,3
1678,1744,49,104,0
1678,602,49,104,3
1678,1446,49,104,0
1678,2143,49,104,0
1678,491,49,104,3
1678,1155,49,104,0
1678,2019,49,104,0
1700,298,49,104,3
1700,498,49,104,3
1700,1744,49,104,0
1700,602,49,104,3
1700,1446,49,104,0
1700,2143,49,104,0
1700,491,49,104,3
1700,1155,49,104,0
1700,2019,49,104,0
1710,298,49,104,3
1710,498,49,104,3
1710,1744,49,104,0
1710,602,49,104,3
1710,1446,49,104,0
1710,2143,49,104,0
1710,491,49,104,3
1710,1155,49,104,0
1710,2019,49,104,0
1731,298,49,104,3
1731,498,49,104,3
1731,1744,49,104,0
1731,602,49,104,3
1731,1446,49,104,0
1731,2143,49,104,0
1731,491,49,104,3
1731,1155,49,104,0
1731,2019,49,104,0
825,298,49,104,3
825,498,49,104,3
825,1744,49,104,0
825,602,49,104,3
825,1446,49,104,0
825,2143,49,104,0
825,491,49,104,3
825,1155,49,104,0
825,2019,49,104,0
901,298,49,104,3
901,498,49,104,3
901,1744,49,104,0
901,602,49,104,3
901,1446,49,104,0
901,2143,49,104,0
901,491,49,104,3
901,1155,49,104,0
901,2019,49,104,0
460,298,49,104,3
460,498,49,104,3
460,1744,49,104,0
460,602,49,104,3
460,1446,49,104,0
460,2143,49,104,0
460,491,49,104,3
460,1155,49,104,0
460,2019,49,104,0
508,298,49,104,3
508,498,49,104,3
508,1744,49,104,0
508,602,49,104,3
508,1446,49,104,0
508,2143,49,104,0
508,491,49,104,3
508,1155,49,104,0
508,2019,49,104,0
707,298,49,104,3
707,498,49,104,3
707,1744,49,104,0
707,602,49,104,3
707,1446,49,104,0
707,2143,49,104,0
707,491,49,104,3
707,1155,49,104,0
707,2019,49,104,0
762,298,49,104,3
762,498,49,104,3
762,1744,49,104,0
762,602,49,104,3
762,1446,49,104,0
762,2143,49,104,0
762,491,49,104,3
762,1155,49,104,0
762,2019,49,104,0
2870,298,49,104,3
2870,498,49,104,3
2870,1744,49,104,0
2870,602,49,104,3
2870,1446,49,104,0
2870,2143,49,104,0
2870,491,49,104,3
2870,1155,49,104,0
2870,2019,49,104,0
2983,298,49,104,3
2983,498,49,104,3
2983,1744,49,104,0
2983,602,49,104,3
2983,1446,49,104,0
2983,2143,49,104,0
2983,491,49,104,3
2983,1155,49,104,0
2983,2019,49,104,0
2528,298,49,104,3
2528,498,49,104,3
2528,1744,49,104,0
2528,602,49,104,3
2528,1446,49,104,0
2528,2143,49,104,0
2528,491,49,104,3
2528,1155,49,104,0
2528,2019,49,104,0
2600,298,49,104,3
2600,498,49,104,3
2600,1744,49,104,0
2600,602,49,104,3
2600,1446,49,104,0
2600,2143,49,104,0
2600,491,49,104,3
2600,1155,49,104,0
2600,2019,49,104,0
2739,298,49,104,3
2739,498,49,104,3
2739,1744,49,104,0
2739,602,49,104,3
2739,1446,49,104,0
2739,2143,49,104,0
2739,491,49,104,3
2739,1155,49,104,0
2739,2019,49,104,0
2833,298,49,104,3
2833,498,49,104,3
2833,1744,49,104,0
2833,602,49,104,3
2833,1446,49,104,0
2833,2143,49,104,0
2833,491,49,104,3
2833,1155,49,104,0
2833,2019,49,104,0
1820,476,75,124,3
1820,590,75,124,3
1820,1845,75,124,0
1820,1137,75,124,0
1820,1797,75,124,0
1820,901,75,124,3
1820,1526,75,124,0
1820,2225,75,124,0
1821,476,75,124,3
1821,590,75,124,3
1821,1845,75,124,0
1821,1137,75,124,0
1821,1797,75,124,0
1821,901,75,124,3
1821,1526,75,124,0
1821,2225,75,124,0
1766,476,75,124,3
1766,590,75,124,3
1766,1845,75,124,0
1766,1137,75,124,0
1766,1797,75,124,0
1766,901,75,124,3
1766,1526,75,124,0
1766,2225,75,124,0
1810,476,75,124,3
1810,590,75,124,3
1810,1845,75,124,0
1810,1137,75,124,0
1810,1797,75,124,0
1810,901,75,124,3
1810,1526,75,124,0
1810,2225,75,124,0
1797,476,75,124,3
1797,590,75,124,3
1797,1845,75,124,0
1797,1137,75,124,0
1797,1797,75,124,0
1797,901,75,124,3
1797,1526,75,124,0
1797,2225,75,124,0
1814,476,75,124,3
1814,590,75,124,3
1814,1845,75,124,0
1814,1137,75,124,0
1814,1797,75,124,0
1814,901,75,124,3
1814,1526,75,124,0
1814,2225,75,124,0
956,476,75,124,3
956,590,75,124,3
956,1845,75,124,0
956,1137,75,124,0
956,1797,75,124,0
956,901,75,124,3
956,1526,75,124,0
956,2225,75,124,0
966,476,75,124,3
966,590,75,124,3
966,1845,75,124,0
966,1137,75,124,0
966,1797,75,124,0
966,901,75,124,3
966,1526,75,124,0
966,2225,75,124,0
601,476,75,124,3
601,590,75,124,3
601,1845,75,124,0
601,1137,75,124,0
601,1797,75,124,0
601,901,75,124,3
601,1526,75,124,0
601,2225,75,124,0
603,476,75,124,3
603,590,75,124,3
603,1845,75,124,0
603,1137,75,124,0
603,1797,75,124,0
603,901,75,124,3
603,1526,75,124,0
603,2225,75,124,0
837,476,75,124,3
837,590,75,124,3
837,1845,75,124,0
837,1137,75,124,0
837,1797,75,124,0
